,station_name,lng,lat
989,Hamlin Ave & Chicago Ave,-87.72,41.9
990,California Ave & 29th St,-87.69,41.84
991,Menard Ave & Belmont Ave,-87.77,41.94
992,Latrobe Ave & Lake St,-87.76,41.89
993,Cottage Grove Ave & 98th St,-87.6,41.72
994,Wood St & 103rd St,-87.67,41.71
995,Kildare Ave & Washignton Blvd,-87.73,41.88
996,May St & 63rd St,-87.65,41.78
997,Halsted St & 63rd St,-87.64,41.78
998,Brighton Park Branch Chicago Library,-87.7,41.82
999,Kedzie Ave & 58th St,-87.7,41.79
1000,Christiana Ave & 55th St,-87.71,41.79
1001,Kilbourn Ave & Fullerton Ave,-87.74,41.92
1002,Ashland Ave & 46th St,-87.66,41.81
1003,Cicero Ave & Le Moyne St - midblock,-87.75,41.91
1004,Racine Ave & 76th,-87.65,41.76
1005,111th St - Morgan Park Metra,-87.67,41.69
1006,Lamon Ave & Archer Ave,-87.74,41.8
1007,Menard Ave & Grand Ave,-87.77,41.92
1008,Zapata Academy,-87.74,41.84
1009,Mackinaw Ave & 108th St,-87.54,41.7
1010,Marshfield Ave & 45th St,-87.67,41.81
1011,St Louis Ave & Berteau Ave,-87.72,41.96
1012,Ashland Ave & 45th St,-87.66,41.81
1013,Avondale Ave & Addison St,-87.72,41.95
1014,Oleander Ave & Addison St,-87.82,41.95
1015,Western Ave & Berteau Ave,-87.69,41.96
1016,Public Rack - Kenton Ave & Palmer St,-87.74,41.92
1017,Public Rack - St Louis Ave & Berteau Ave,-87.72,41.96
1018,Marquette Ave & 79th St,-87.56,41.75
1019,Public Rack - Monticello Ave & Belmont Ave,-87.72,41.94
1020,Public Rack - California Ave & Cortez St,-87.7,41.9
1021,Public Rack - Sacramento Ave & Devon Ave,-87.7,42.0
1022,Public Rack - Grand Ave & North Ave,-87.73,41.91
1023,Walden Pkwy & 99th St,-87.67,41.71
1024,Public Rack - Kedvale Ave & Addison St,-87.73,41.95
1025,Public Rack - Milwaukee Ave & School St,-87.73,41.94
1026,Public Rack - Cicero Ave & North Ave,-87.75,41.91
1027,Public Rack - Drake Ave & Leland Ave,-87.72,41.97
1028,Public Rack - Lorel Ave & Grand Ave,-87.76,41.92
1029,Public Rack - Western Ave & Devon Ave,-87.69,42.0
1030,Public Rack - California Ave & Ogden Ave,-87.7,41.86
1031,Lake Park Ave & 44th St,-87.6,41.81
1032,Public Rack - Lawndale Ave & 63rd St,-87.71,41.78
1033,Public Rack - Keystone Ave & Irving Park Rd,-87.73,41.95
1034,Springfield Ave & 63rd St,-87.72,41.78
1035,Public Rack - Cicero Ave & Wrightwood Ave,-87.75,41.93
1036,Public Rack - Cicero Ave & Cortland St - midblock,-87.75,41.92
1037,Public Rack - Kostner Ave & North Ave,-87.74,41.91
1038,Public Rack - Narragansett Ave & Fullerton Ave,-87.79,41.92
1039,Public Rack - Sawyer Ave & Lawrence Ave,-87.71,41.97
1040,Buckingham Fountain (Temp),-87.6239812374115,41.86962074748123
1041,Public Rack - California Ave & Devon Ave - NW,-87.7,42.0
1042,Nagle Ave & Belmont Ave,-87.79,41.94
1043,Rutherford Ave & Belmont Ave,-87.79,41.94
1044,Public Rack - Sacramento Ave & Greenleaf Ave,-87.7,42.01
1045,Colfax Ave & 83rd St,-87.56,41.74
1046,Buffalo Ave & 89th St,-87.54,41.73
1047,Public Rack - Kilbourn Ave & Fullerton Ave,-87.74,41.92
1048,Public Rack - Laramie Ave & Fullerton Ave,-87.76,41.92
1049,Lafayette Ave & 95th St,-87.62,41.72
1050,Public Rack - Austin Ave & Roscoe St,-87.78,41.94
1051,Public Rack - McCormick Blvd & Devon Ave,-87.71,42.0
1052,Racine Ave & 109th Pl,-87.65,41.69
1053,WestChi,-87.78435566666667,41.9347465
1054,Emerald Ave & 43rd St,-87.64,41.82
1055,Public Rack - Christiana Ave & Lawrence Ave,-87.71,41.97
1056,Public Rack - Kedvale Ave & Avondale Ave,-87.73,41.95
1057,Public Rack - Kedzie Ave & Argyle St,-87.71,41.97
1058,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,-87.71,41.98
1059,Parnell Ave & 119th St,-87.63,41.68
1060,Menard Ave & Madison St,-87.77,41.88
1061,Public Rack - Melvina Ave & Belmont Ave,-87.78,41.94
1062,Public Rack - Spaulding Ave & Foster Ave,-87.71,41.98
1063,Public Rack - Pulaski Rd & Armitage Ave,-87.73,41.92
1064,Maryland Ave & 87th ST,-87.6,41.74
1065,Keeler Ave & 55th St,-87.73,41.79
1066,Public Rack - Hamlin Ave & Fullerton Ave,-87.72,41.92
1067,Public Rack - Central Ave & North Ave,-87.77,41.91
1068,Calumet Ave & 103rd St,-87.62,41.71
1069,Al Raby School,-87.72,41.89
1070,Public Rack - Lawndale Ave & Diversey Ave,-87.72,41.93
1071,Cicero Ave & Cortland St - midblock,-87.75,41.92
1072,Public Rack - Spaulding Ave & North Ave,-87.71,41.91
1073,Public Rack - Kimball Ave & Carmen Ave,-87.71,41.97
1074,Public Rack - Woodlawn Ave & 63rd St - NE,-87.6,41.78
1075,Public Rack - Woodlawn Ave & 63rd St - SE,-87.6,41.78
1076,Albany Ave & 111th St - NW,-87.7,41.69
1077,Public Rack - McVicker Ave & Grand Ave,-87.78,41.92
1078,Troy & 111th St,-87.7,41.69
1079,Public Rack - Eberhart Ave & 61st St,-87.61,41.78
1080,Public Rack - Milwaukee Ave & Haussen Ct,-87.72,41.94
1081,Greenwood Ave & Lake Park Ave,-87.6,41.82
1082,Christiana Ave & Bryn Mawr Ave,-87.71,41.98
1083,Public Rack - King Dr & 115th St,-87.61,41.69
1084,Public Rack - Avondale Ave & Addison St,-87.72,41.95
1085,Public Rack - Cicero Ave & Altgeld St,-87.75,41.93
1086,Austin Ave & Roscoe St,-87.78,41.94
1087,Cottage Grove Ave & 91st St,-87.6,41.73
1088,Western Ave & 100th St,-87.68,41.71
1089,Public Rack - Menard Ave & Belmont Ave,-87.77,41.94
1090,Public Rack - Spaulding Ave & Bryn Mawr Ave,-87.71,41.98
1091,Public Rack - California Ave & Devon Ave - NE,-87.7,42.0
1092,Public Rack - Christiana Ave & Belmont Ave,-87.71,41.94
1093,Public Rack - Milwaukee Ave & Diversey Ave,-87.71,41.93
1094,Sawyer Ave & 111th St,-87.7,41.69
1095,Public Rack - Chopin Park,-87.76,41.94
1096,Bell Ave & 95th St,-87.68,41.72
1097,Public Rack - Mozart Elementary School,-87.72,41.92
1098,Ewing Ave & 101st St,-87.54,41.71
1099,Halsted St & 95th St - SW,-87.64,41.72
1100,Public Rack - Karlov Ave & Milwaukee Ave,-87.73,41.94
1101,Public Rack - South Shore Dr & 71st St,-87.56,41.77
1102,Harvard Ave & 103rd St,-87.63,41.71
1103,California Ave & Ogden Ave,-87.7,41.86
1104,Martin Luther King Dr & 111th St,-87.61,41.69
1105,Ashland Ave & 45th St - midblock south,-87.66,41.81
1106,Pulaski Rd & 40th St,-87.73,41.82
1107,Public Rack - Menard Ave & Grand Ave,-87.77,41.92
1108,Public Rack - Prairie Ave & Garfield Blvd,-87.62,41.79
1109,Public Rack - Harvey Ave & North Ave,-87.78,41.91
1110,Public Rack - Spaulding Ave & Evergreen Ave,-87.71,41.91
1111,Winchester Ave & 87th St,-87.67,41.74
1112,Public Rack - Hamlin Ave & Montrose Ave,-87.72,41.96
1113,Public Rack - Rockwell Ave & Touhy Ave ,-87.7,42.01
1114,Public Rack - Karlov Ave & Kamerling Ave,-87.73,41.91
1115,Morgan St & 95th St,-87.65,41.72
1116,Sacramento Blvd & Washington Blvd,-87.7,41.88
1117,Public Rack - Kildare Ave & Division St,-87.73,41.9
1118,Public Rack - Menard Ave & Dakin St - midblock,-87.77,41.95
1119,Public Rack - Eli Whitney Public School,-87.73,41.84
1120,Justine St & 87th St,-87.66,41.74
1121,Rockwell & 111th St,-87.69,41.69
1122,Avenue J & 106th St,-87.53,41.7
1123,Bensley Ave & 103rd St,-87.56,41.71
1124,Public Rack - Laramie Ave & Belmont Ave,-87.75,41.94
1125,Kedzie & 103rd St - East,-87.7,41.71
1126,Hoyne Ave & 110th Pl,-87.67,41.69
1127,Mt Greenwood Library - South,-87.7,41.69
1128,Kenneth Ave & 63rd St,-87.73,41.78
1129,Public Rack - Keystone Ave & North Ave,-87.73,41.91
1130,Kedzie Ave & 64th St - SE,-87.7,41.78
1131,Kedzie Ave & 61st Pl,-87.7,41.78
1132,NewHastings,-87.680100918,41.863782644
1133,Public Rack - California Ave & Touhy Ave - NW,-87.7,42.01
1134,Public Rack - Cicero Ave & Le Moyne St - midblock,-87.75,41.91
1135,Public Rack - Cicero Ave & Wellington Ave,-87.75,41.94
1136,Public Rack - Washtenaw Ave & Devon Ave,-87.7,42.0
1137,Public Rack - State ST & 42nd St,-87.63,41.82
1138,Lorel Ave & Chicago Ave,-87.76,41.89
1139,Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,-87.71,41.98
1140,Mt Greenwood Library - North,-87.7,41.69
1141,Cottage Grove & 85th St,-87.6,41.74
1142,Public Rack - Cicero Ave & Roscoe St,-87.75,41.94
1143,Ewing Ave & 105th St,-87.54,41.7
1144,Langley Ave & 79th St,-87.61,41.75
1145,Public Rack - Laramie Ave & Grand Ave,-87.76,41.92
1146,Pullman - Ross Dress for Less,-87.6,41.7
1147,Menard Ave & Agusta Blvd,-87.77,41.9
1148,Avers Ave & Ogden Ave,-87.72,41.85
1149,Public Rack - Austin Blvd & North Ave,-87.78,41.91
1150,Public Rack - Avers Ave & Irving Park Rd,-87.73,41.95
1151,Harriet E Sayre Public School,-87.8,41.91
1152,Public Rack - Jonathan Y Scammon Public School,-87.73,41.94
1153,Public Rack - Lowell Ave & Elston Ave,-87.74,41.97
1154,Torrence Ave  & 106th St,-87.56,41.7
1155,Archer Park,-87.74,41.8
1156,Forrestville Ave & 47th St,-87.61,41.81
1157,Laflin St & 51st St,-87.66,41.8
1158,Public Rack - Jensen Park,-87.72,41.96
1159,Western Ave & 105th St,-87.68,41.7
1160,Martin Luther King Dr & 44th St,-87.62,41.81
1161,Public Rack - Exchange Ave & 73rd Pl,-87.56,41.76
1162,Ewing Ave & 96th St,-87.54,41.72
1163,Ewing Ave & Indianapolis Ave,-87.54,41.71
1164,Kedzie Ave & 63rd St,-87.7,41.78
1165,Western Ave & 111th St - NW,-87.68,41.69
1166,Longwood Dr & 111th St,-87.67,41.69
1167,Public Rack - Laramie Ave & Warwick Ave,-87.76,41.95
1168,Public Rack - Langley Ave & Oakwood Blvd,-87.61,41.82
1169,Public Rack - Western Ave & Jarvis Ave,-87.69,42.02
1170,Michigan Ave & 119th St,-87.62,41.68
1171,Buffalo Ave & 133rd St,-87.54,41.65
1172,Baltimore Ave & 133rd St,-87.55,41.65
1173,Public Rack - Hamlin Ave & Chicago Ave,-87.72,41.9
1174,Public Rack - Lake Shore Dr & Hayes Dr,-87.57,41.78
1175,Public Rack - Austin Ave & Wrightwood Ave,-87.78,41.93
1176,Public Rack - King Dr & Oakwood Blvd,-87.62,41.82
1177,Racine Ave & 74th St,-87.65,41.76
1178,Public Rack - Milwaukee Ave & Addison St,-87.74,41.95
1179,Mackinaw Ave & 106th St,-87.54,41.7
1180,New England Ave & Grace St,-87.8,41.95
1181,Public Rack - Avers Ave & Ogden Ave,-87.72,41.85
1182,Public Rack - Hamlin Ave & Grand Ave,-87.72,41.9
1183,Public Rack - Pulaski Rd & Fullerton Ave,-87.73,41.92
1184,Greenwood Ave & 87th St,-87.6,41.74
1185,Public Rack - Chase Ave & Touhy Ave - NW,-87.69,42.01
1186,Western Ave & 118th St,-87.68,41.68
1187,Public Rack - Linder Ave & Belmont Ave,-87.76,41.94
1188,Ingleside Ave & 79th St,-87.6,41.75
1189,Hamilton Ave & 95th St,-87.68,41.72
1190,Public Rack - Sacramento Blvd & Division St,-87.7,41.91
1191,Sheridan Rd & Argyle St,-87.65475958585739,41.97328682025979
1192,Public Rack - Western Ave & 96th St,-87.68,41.72
1193,Public Rack - Latrobe Ave & Lake St,-87.76,41.89
1194,Sangamon St & Lake St,-87.651106,41.88583083333333
1195,Cottage Grove Ave & 92nd St,-87.6,41.73
1196,Green St & Washington Blvd,-87.64872461557388,41.88318130597391
1197,Divvy Valet - Oakwood Beach,-87.59811783333333,41.82447616666666
1198,Wood St & Webster Ave,-87.67279916666666,41.920966666666665
1199,Wilton Ave & Diversey Pkwy*,-87.652705,41.932418
1200,Newland Ave & Diversey Ave,-87.8,41.93
1201,Public Rack - Pulaski Rd & Roosevelt Rd,-87.72,41.87
1202,Public Rack - Pulaski Rd & Lake St,-87.73,41.89
1203,Hiawatha Park,-87.83,41.94
1204,Piotrowski Park,-87.73,41.84
1205,Vincennes Ave & 95th Pl,-87.65,41.72
1206,Public Rack - Homan Ave & 26th St,-87.71,41.84
1207,Public Rack - Lockwood Ave & Diversey Ave,-87.76,41.93
1208,Ewing Ave & 112th St,-87.53,41.69
1209,Public Rack - Central Ave & George St,-87.77,41.93
1210,Public Rack - Jeffery Blvd & 81st St,-87.57,41.75
1211,Pittsburgh Ave & Irving Park,-87.83,41.95
1212,Mackinaw Ave & 85th St,-87.54,41.74
1213,Public Rack - Christiana Ave & Bryn Mawr Ave,-87.71,41.98
1214,Public Rack - Penn Elementary School / KIPP Ascend Middle School,-87.72,41.86
1215,Public Rack - Central Park Ave & Ogden Ave,-87.72,41.85
1216,Public Rack - Kostner Ave & Diversey Ave,-87.74,41.93
1217,Public Rack - Fullerton Ave & Narragansett Ave,-87.79,41.92
1218,Public Rack - Perry Ave & 111th St,-87.63,41.69
1219,Public Rack - Halsted St & 113th St,-87.64,41.69
1220,Public Rack - Kingston Ave & 75th St,-87.56,41.76
1221,Public Rack - Lawndale Ave & Polk St,-87.72,41.87
1222,Public Rack - Champlain Ave & 65th St,-87.61,41.78
1223,Public Rack - Pulaski Rd & Flournoy St,-87.72,41.87
1224,Lowe Ave & 98th St,-87.64,41.72
1225,Mason Ave & Roosevelt Rd,-87.77,41.87
1226,Public Rack - Fullerton Ave & Lavergne Ave,-87.75,41.92
1227,Michigan Ave & 113th St,-87.62,41.69
1228,Plainfield Ave & Irving Park Rd,-87.83,41.95
1229,Ada St & 117th St,-87.66,41.68
1230,Loomis St & 87th St,-87.66,41.74
1231,Ashland Ave & 73rd St,-87.66,41.76
1232,Halsted St & 41st St,-87.65,41.82
1233,Back of the Yards Park,-87.66,41.8
1234,Halsted St & 76th St,-87.64,41.76
1235,Public Rack - Western Ave & 110th St,-87.68,41.69
1236,Public Rack - Chase Ave & Touhy Ave - NE,-87.69,42.01
1237,Public Rack - Campbell Ave & Pratt Blvd,-87.69,42.01
1238,Public Rack - Langley Ave & 49th St,-87.61,41.8
1239,Public Rack - Zapata Academy,-87.73,41.84
1240,Lafayette Ave & 87th St - NW,-87.63,41.74
1241,Public Rack - Saginaw Ave & 93rd St,-87.56,41.73
1242,Public Rack - Central Park Ave & 16th St,-87.72,41.86
1243,Public Rack - Lorel Ave & Chicago Ave,-87.76,41.9
1244,Public Rack - Ewing Ave & 106th St,-87.54,41.7
1245,Public Rack - Cornell Ave & 87th Pl,-87.58,41.74
1246,Public Rack - Pulaski Rd & 5th Ave,-87.73,41.87
1247,Public Rack - Paxton Ave & 79th St,-87.57,41.75
1248,Rhodes Ave & 79th St,-87.61,41.75
1249,Public Rack - Western Ave & 98th St,-87.68,41.72
1250,Western Ave & 111th St - SE,-87.68,41.69
1251,Hale Ave & 111th St,-87.67,41.69
1252,Public Rack - Western Ave & 107th Pl,-87.68,41.7
1253,Ozark Ave & Addison St,-87.82,41.95
1254,Morgan St & 87th St,-87.65,41.74
1255,Commercial Ave & 89th St,-87.55,41.73
1256,Public Rack - Karlov Ave & 26th St,-87.73,41.84
1257,Loomis Blvd & 83rd St,-87.66,41.74
1258,Public Rack - Roswell B. Mason Elementary School,-87.73,41.86
1259,Public Rack - Marquette Rd & 67th St,-87.61,41.77
1260,Washtenaw Ave & 63rd St,-87.69,41.78
1261,Homan Ave & 111th St,-87.71,41.69
1262,Public Rack - Michigan Ave & 107th St,-87.62,41.7
1263,Wentworth Ave & 103rd St,-87.63,41.71
1264,Eggleston Ave & 114th St,-87.63,41.69
1265,Emerald Ave & 45th St,-87.64,41.81
1266,Public Rack - Central Park Ave & Fillmore St,-87.72,41.87
1267,Abbott Park,-87.62,41.72
1268,Lafayette Ave & 87th St - SW,-87.63,41.74
1269,Public Rack - 53rd St & Indiana Ave,-87.62,41.8
1270,Public Rack - Halsted St & 109th St,-87.64,41.7
1271,Public Rack - Pulaski Rd & 15th St,-87.73,41.86
1272,Public Rack - Legler Regional Library,-87.73,41.88
1273,Claremont Ave & 71st St,-87.68,41.76
1274,Tuley (Murray) Park,-87.61,41.73
1275,Public Rack - Kostner Ave & 16th St,-87.73,41.86
1276,Public Rack - Kedzie Ave & Arthington St,-87.71,41.87
1277,Public Rack - Al Raby School,-87.72,41.89
1278,Public Rack - Lamon Ave & Erie St,-87.75,41.89
1279,Sangamon St & 79th St,-87.65,41.75
1280,Western Ave & 111th St - SW,-87.68,41.69
1281,Public Rack - Stony Island & 87th St,-87.59,41.74
1282,Halsted St & 64th St,-87.64,41.78
1283,Bennett Ave & 96th St,-87.58,41.72
1284,Public Rack - 10557 S Western Ave,-87.68,41.7
1285,Public Rack - California Ave & Touhy Ave - SW,-87.7,42.01
1286,Public Rack - Rockwell & Division,-87.69,41.9
1287,Newcastle Ave & Belmont Ave,-87.8,41.94
1288,Public Rack - Kedzie Ave & 61st Pl,-87.7,41.78
1289,Public Rack - Ashland Ave & 91st St,-87.66,41.73
1290,Public Rack - Keeler Ave & 26th St,-87.73,41.84
1291,Public Rack - Hamlin Ave & Madison St,-87.72,41.88
1292,Public Rack - Leclaire Ave & Division St,-87.75,41.9
1293,Kildare Ave & 63rd St,-87.73,41.78
1294,63rd & Western Ave - north corner,-87.68,41.78
1295,Public Rack - Wallace St & 119th St,-87.64,41.68
1296,Public Rack - Francisco Ave & Touhy Ave,-87.7,42.01
1297,Michigan Ave & 102nd St,-87.62,41.71
1298,Halsted St & 95th St - SE,-87.64,41.72
1299,Halsted St & 80th St,-87.64,41.75
1300,Public Rack - Spencer Elementary Technology Academy,-87.75,41.89
1301,Public Rack - Peterson Ave & Bernard Ave,-87.72,41.99
1302,Yale Ave & 119th St,-87.63,41.68
1303,Lawrence Ave & 103rd St,-87.61,41.71
1304,Austin Branch Chicago Public Library,-87.77,41.89
1305,Public Rack - Langley Ave & 87th St,-87.61,41.74
1306,Public Rack - Richmond St & Thorndale Ave,-87.7,41.99
1307,Public Rack - Western Ave & 107th St,-87.68,41.7
1308,Public Rack - Kedzie Ave & 60th St,-87.7,41.79
1309,Newcastle Ave & Wellington Ave,-87.8,41.93
1310,Pullman Community Center,-87.59,41.7
1311,Michigan Ave & 96th St,-87.62,41.72
1312,Drexel Ave & 87th St,-87.6,41.74
1313,Corliss Ave & 133rd St,-87.6,41.65
1314,Public Rack - Peterson Ave & Drake Ave,-87.72,41.99
1315,Public Rack - Pulaski Rd & 40th St,-87.72,41.82
1316,Public Rack - Normal Ave & 111th St,-87.64,41.69
1317,Oketo Ave & Belmont Ave,-87.81,41.94
1318,10101 S Stony Island Ave,-87.58,41.71
1319,Oglesby Ave & 105th St,-87.56,41.7
1320,Public Rack - Ashland Ave & 76th St,-87.66,41.76
1321,Marshfield Ave & 87th St,-87.66,41.74
1322,Muskegon Ave & 89th St,-87.56,41.73
1323,Public Rack - Tripp Ave & North Ave,-87.73,41.91
1324,Trumbull Ave & 111th St,-87.71,41.69
1325,Public Rack - Ashland Ave & 83rd St,-87.66,41.74
1326,Public Rack - Michele Clark Magnet High School,-87.75,41.87
1327,Jeffery Blvd & 83rd St,-87.58,41.74
1328,Lafayette Ave & 119th St,-87.62,41.68
1329,Langley Ave & 105th Pl,-87.61,41.7
1330,Green St & 103rd St,-87.64,41.71
1331,Western Ave & 104th St - East,-87.68,41.7
1332,Public Rack - Laporte Ave & Armitage Ave,-87.75,41.92
1333,Kildare Ave & Division Ave,-87.73,41.9
1334,Chappel Ave & 71st St,-87.58,41.77
1335,Public Rack - Whipple St & 26th St,-87.7,41.84
1336,Public Rack - Kedzie Ave & 54th St - SE,-87.7,41.79
1337,Princeton Ave & 43rd St,-87.63,41.82
1338,Laflin St & 79th St,-87.66,41.75
1339,Racine Ave & Fullerton Ave (Temp),-87.657258734107,41.92519426517698
1340,Public Rack - Kedzie Ave & 61st Pl W,-87.7,41.78
1341,Public Rack - Kedzie Ave & 62nd Pl,-87.7,41.78
1342,Public Rack - Hyde Park Blvd & 55th St,-87.58,41.8
1343,Public Rack - N Narragansett Ave & Grand Ave,-87.78,41.92
1344,Public Rack - Evans Ave & 63rd St,-87.61,41.78
1345,Public Rack - Lafayette Ave & 95th St,-87.62,41.72
1346,Public Rack - Kostner Ave & Armitage Ave,-87.74,41.92
1347,Public Rack - Racine Ave & 109th Pl,-87.65,41.69
1348,Public Rack - Greenwood Ave & Lake Park Ave,-87.6,41.82
1349,Public Rack - Pulaski Rd & 44th St,-87.72,41.81
1350,Public Rack - Pulaski & 52nd,-87.72,41.8
1351,Public Rack - Neva Ave & Grand Ave,-87.8,41.92
1352,Public Rack - Loomis St & 87th St,-87.66,41.74
1353,Public Rack - Menard Ave & Adams Blvd,-87.77,41.88
1354,Public Rack - Kimbark Ave & 63rd St,-87.59,41.78
1355,Public Rack - Kedzie Ave & Archer Ave,-87.7,41.81
1356,Public Rack - Ashland Ave & 63rd St,-87.66,41.78
1357,Public Rack - Grand Ave & Lawndale Ave,-87.72,41.9
1358,Public Rack - Washtenaw Ave & Superior St,-87.69,41.89
1359,Public Rack - Colfax Ave & 83rd St,-87.56,41.74
1360,Elizabeth St & Fulton St,-87.65965729951859,41.88671077318443
1361,Public Rack - Halsted St & 64th St,-87.64,41.78
1362,Public Rack - Nagle Ave & Belmont Ave,-87.79,41.94
1363,Western Ave & 106th St - West,-87.68,41.7
1364,Public Rack - Martin Luther King Dr & 69th St,-87.62,41.77
1365,Public Rack - Harold Washington Park,-87.58,41.8
1366,Public Rack - Hyde Park Blvd & 53rd St,-87.58,41.8
1367,Public Rack - Pulaski Rd & 51st Rd,-87.72,41.8
1368,Public Rack - Kenneth Ave & 63rd St E,-87.73,41.78
1369,Public Rack - Kildare Ave & 63rd St,-87.73,41.78
1370,Public Rack - Kedzie Ave & 61st Pl E,-87.7,41.78
1371,Public Rack - Woodlawn Ave & 63rd St N,-87.6,41.78
1372,Public Rack - Calumet Ave & 51st St,-87.62,41.8
1373,Public Rack - Chappel Ave & 71st St,-87.58,41.77
1374,Public Rack - Maplewood Ave & 47th St,-87.69,41.81
1375,Public Rack - Homan Ave & Lake St,-87.71,41.88
1376,Public Rack - Lawndale Ave & 23rd St,-87.72,41.85
1377,Public Rack - 532 E 43rd St,-87.61,41.82
1378,Public Rack - Halsted St & 63rd St,-87.64,41.78
1379,Public Rack - Brainerd Park,-87.65,41.73
1380,Public Rack - Western Ave & 47th Pl,-87.68,41.81
1381,Public Rack - Prairie Ave & 47th St ,-87.62,41.81
1382,Public Rack - Pulaski Rd & 65th St,-87.72,41.77
1383,Pubic Rack - Pulaski Rd & 41st,-87.72,41.82
1384,Public Rack - Pulaski Rd &amp; 65th St,-87.72,41.77
1385,Public Rack - Nordica Ave & Addison St,-87.8,41.95
1386,Public Rack - Sawyer Ave & Chicago Ave,-87.71,41.9
1387,Public Rack - Pulaski Rd & Grenshaw St,-87.73,41.87
1388,Public Rack - Oketo Ave & Belmont Ave,-87.81,41.94
1389,Public Rack - Mt Greenwood Library N,-87.7,41.69
1390,Public Rack - Midway Orange Line,-87.74,41.79
1391,Public Rack - 111th St - Morgan Park Metra,-87.67,41.69
1392,Public Rack - Commercial Ave & 89th St,-87.55,41.73
1393,Public Rack - Ozark Ave & Addison St,-87.82,41.95
1394,Public Rack - Wood St & 47th St,-87.67,41.81
1395,Public Rack - Central Park Ave & Fulton Blvd,-87.72,41.89
1396,Public Rack - Austin Ave & Wellington Ave,-87.78,41.94
1397,Public Rack - Hoyne Ave & 110th Pl,-87.67,41.69
1398,Public Rack - Forrestville Ave & 47th St,-87.61,41.81
1399,Public Rack - Woodlawn Ave & 63rd St S,-87.6,41.78
1400,Public Rack - Kedvale Ave & 63rd St,-87.73,41.78
1401,Public Rack - Western Blvd & 49th St,-87.68,41.8
1402,Public Rack - Central Ave & Corcoran Pl,-87.77,41.89
1403,Public Rack - Union Ave & 111th St,-87.64,41.69
1404,Public Rack - Komensky Ave & 26th St,-87.73,41.84
1405,Public Rack - Oakley Ave & 50th Pl,-87.68,41.8
1406,William Rainey Harper High School,-87.67,41.77
1407,Public Rack - Rockwell & 111th St,-87.69,41.69
1408,Public Rack - Walden Pkwy & 103rd St,-87.67,41.71
1409,Eastlake Ter & Howard St,-87.66431066666667,42.019188166666666
1410,Orville T Bright School,-87.56,41.7
1411,Public Rack - Eggleston Ave & 115th St,-87.63,41.69
1412,Public Rack - Avers Ave & Archer Ave,-87.72,41.8
1413,Public Rack - Hoyne Ave & 51st St,-87.68,41.8
1414,Public Rack - Homan Ave & Roosevelt,-87.71,41.87
1415,Public Rack - Wood St & 103rd St,-87.67,41.71
1416,Public Rack - Kildare Ave & North Ave,-87.73,41.91
1417,Public Rack - Rutherford Ave & Belmont Ave,-87.79,41.94
1418,Public Rack - Halsted St & 102nd St,-87.64,41.71
1419,Public Rack - Emerald Ave & 43rd St,-87.64,41.82
1420,Public Rack - Yates Ave & 100th St,-87.56,41.71
1421,Public Rack - Morgan St & 95th St,-87.65,41.72
1422,Public Rack - Pullman - Walmart,-87.6,41.7
1423,Public Rack - Western Ave & 104th St - East,-87.68,41.7
1424,Public Rack - Austin Branch Chicago Public Library,-87.77,41.89
1425,Public Rack - Ashland Ave & 45th St,-87.66,41.81
1426,Public Rack - Christiana Ave & Archer Ave,-87.71,41.81
1427,Public Rack - Kedvale Ave & 26th St,-87.73,41.84
1428,Public Rack - Cottage Grove & 86th St,-87.6,41.74
1429,City Rack - Albany Ave & 103rd St,-87.7,41.71
1430,Public Rack - Kostner Ave & Wrightwood Ave,-87.74,41.93
1431,Public Rack - Buffalo Ave & 89th St,-87.54,41.73
1432,Public Rack - Division St & Christiana Ave,-87.71,41.9
1433,Public  Rack - Albany Ave & 63rd St,-87.7,41.78
1434,Public Rack - Washington Park Ct & 51st St,-87.62,41.8
1435,Public Rack - California Ave & Pershing Rd,-87.69,41.82
1436,Public Rack - Kedzie Ave &amp; 62nd Pl,-87.7,41.78
1437,Public Rack - East End Ave & 75th St,-87.58,41.76
1438,Public Rack - Kimbark Ave & 67th St,-87.59,41.77
1439,Public Rack - Harper Ave & 63rd St,-87.59,41.78
1440,Public Rack - Halsted St & 95th St - SE,-87.64,41.72
1441,Public Rack - Ashland Ave & 71st St,-87.66,41.77
1442,Public Rack - Kedzie Ave & 64th St - SW,-87.7,41.78
1443,Public Rack - Throop St & 109th Pl,-87.65,41.69
1444,Public Rack - Langley Ave & 79th St,-87.61,41.75
1445,Mayfield & Roosevelt Rd,-87.77,41.87
1446,Public Rack - Loomis Blvd & 83rd St,-87.66,41.74
1447,Public Rack - Kedzie Ave & 64th St - SE,-87.7,41.78
1448,Public Rack - Western Ave & 104th St - West,-87.68,41.7
1449,Public Rack - Kolin Ave & Archer Ave,-87.73,41.8
1450,Public Rack - Komensky Ave & 59th St,-87.72,41.79
1451,Public Rack - Wabash Ave & 87th St,-87.62,41.74
1452,Public Rack - 63rd & Western Ave N,-87.68,41.78
1453,Public Rack - Western Ave & 92nd Pl,-87.68,41.73
1454,Public Rack - Western Ave & 116th St,-87.68,41.68
1455,Public Rack - Keef Ave & South Chicago Ave,-87.61,41.77
1456,Public Rack - Emerald Ave & 45th St,-87.64,41.81
